idx	name	cid	n_inputs	n_library_spectra	n_raw_matches	n_unique_mri	folder	mode_used	domainmasst_status
532	N124DimethoxybenzylN22pyridin2ylethyloxalamide	11739408	1	0.0	0.0	0.0	0532_N124DimethoxybenzylN22pyridin2ylethyloxalamide_c437b8d3b1		
531	14Dimethoxybenzene	9016	1	8.0	0.0	0.0	0531_14Dimethoxybenzene_69f42916e6	fasstrecords	skipped
530	13Dimethoxybenzene	9025	1	0.0	0.0	0.0	0530_13Dimethoxybenzene_53e5443d36		
529	Veratrole	7043	1	0.0	0.0	0.0	0529_Veratrole_418f52dc10		
528	Methanedithiol	138818	1	0.0	0.0	0.0	0528_Methanedithiol_074a3f54cf		
527	Dimenthyl_glutarate	583664	1	0.0	0.0	0.0	0527_Dimenthyl_glutarate_331cb2b68d		
526	Diisopropyl_trisulfide	80046	1	0.0	0.0	0.0	0526_Diisopropyl_trisulfide_8c9605e565		
535	26Dimethoxyphenol	7041	1	0.0	0.0	0.0	0535_26Dimethoxyphenol_7fa7724b32		
583	37Dimethyloctanal	110747	1	0.0	0.0	0.0	0583_37Dimethyloctanal_27d24f4843		
582	26Dimethyloctanal	5463910	1	0.0	0.0	0.0	0582_26Dimethyloctanal_971fc46459		
581	N37Dimethyl26octadienyl_cyclopropylcarboxamide_2E	11658617	1	0.0	0.0	0.0	0581_N37Dimethyl26octadienyl_cyclopropylcarboxamide_2E_be5af722f5		
580	24Dimethyl4nonanol	3018500	1	0.0	0.0	0.0	0580_24Dimethyl4nonanol_0d86edb2d0		
579	48Dimethyl37nonadien2one_3Z	5365888	1	0.0	0.0	0.0	0579_48Dimethyl37nonadien2one_3Z_b1b2828fe6		
578	48Dimethyl37nonadien2one	6536892	1	0.0	0.0	0.0	0578_48Dimethyl37nonadien2one_ea1e21ac37		
577	betaSINENSAL	5281535	1	0.0	0.0	0.0	0577_betaSINENSAL_ed7c847028		
575	25Dimethyltetrahydrofuran3thiol	20442793	1	0.0	0.0	0.0	0575_25Dimethyltetrahydrofuran3thiol_800de76f01		
539	24Dimethylacetophenone	6985	1	0.0	0.0	0.0	0539_24Dimethylacetophenone_8241f4493c		
573	45Dimethyl2isobutylthiazole	104513	1	0.0	0.0	0.0	0573_45Dimethyl2isobutylthiazole_b056cd0360		
572	2Isobutyl36dimethylpyrazine	520585	1	0.0	0.0	0.0	0572_2Isobutyl36dimethylpyrazine_2e6df5761a		
571	2Isobutyl35dimethylpyrazine	578817	1	0.0	0.0	0.0	0571_2Isobutyl35dimethylpyrazine_b2788ca590		
570	Sotolone	62835	1	0.0	0.0	0.0	0570_Sotolone_09fd4d0a23		
602	Dimethyl_Sulfoxide	679	1	0.0	0.0	0.0	0602_Dimethyl_Sulfoxide_ef4a329fe2		
601	Dimethyl_Succinate	7820	1	0.0	0.0	0.0	0601_Dimethyl_Succinate_45e589cda3		
600	palphaDimethyl_styrene	62385	1	0.0	0.0	0.0	0600_palphaDimethyl_styrene_2d21073ff3		
599	25Dimethylpyrrole	12265	1	0.0	0.0	0.0	0599_25Dimethylpyrrole_7fcd72cfce		
597	24Dimethylpyridine	7936	1	0.0	0.0	0.0	0597_24Dimethylpyridine_a58a4ebb63		
574	2Isobutyl45dimethyl3thiazoline	4120025	1	0.0	0.0	0.0	0574_2Isobutyl45dimethyl3thiazoline_217fe8be01		
538	233a457aHexahydro36dimethylbenzofuran	586292	1	0.0	0.0	0.0	0538_233a457aHexahydro36dimethylbenzofuran_b0f43368aa		
569	26Dimethyl6hepten1ol	169818	1	0.0	0.0	0.0	0569_26Dimethyl6hepten1ol_d75c6cc40a		
568	26Dimethyl5heptenal_propylene_glycol_acetal	44153717	1	0.0	0.0	0.0	0568_26Dimethyl5heptenal_propylene_glycol_acetal_f93d92e322		
567	26Dimethyl5heptenal	61016	1	0.0	0.0	0.0	0567_26Dimethyl5heptenal_4457aabf9a		
566	26Dimethyl32methyl3furylthio4heptanone	62183	1	0.0	0.0	0.0	0566_26Dimethyl32methyl3furylthio4heptanone_fe7c56d364		
565	26Dimethyl4heptanol	7957	1	0.0	0.0	0.0	0565_26Dimethyl4heptanol_b2bace2633		
564	25Dimethyl3thioacetoxyfuran	108764	1	0.0	0.0	0.0	0564_25Dimethyl3thioacetoxyfuran_9c6b41dc0f		
563	25Dimethyl3furanthiol	41569	1	0.0	0.0	0.0	0563_25Dimethyl3furanthiol_94dedb40d6		
584	37Dimethyl1octanol	7792	1	0.0	0.0	0.0	0584_37Dimethyl1octanol_1aa73e1313		
561	25Dimethylfuran	12266	1	0.0	0.0	0.0	0561_25Dimethylfuran_e51dff9821		
560	2Ethyl45dimethyl3thiazoline	5362584	1	0.0	0.0	0.0	0560_2Ethyl45dimethyl3thiazoline_a599bd8060		
559	4tertButylphenol	7393	1	2.0	0.0	0.0	0559_4tertButylphenol_7305530b40	fasstrecords	skipped
558	4Ethyl25dimethyloxazole	121694	1	0.0	0.0	0.0	0558_4Ethyl25dimethyloxazole_7bac2307c7		
557	25Dimethyl4ethoxy32Hfuranone	3017596	1	0.0	0.0	0.0	0557_25Dimethyl4ethoxy32Hfuranone_90155ffc88		
556	2Dimethylaminoethanol	7902	1	0.0	0.0	0.0	0556_2Dimethylaminoethanol_7c4f360ab8		
555	24Dimethyl13dioxolane	102993	1	0.0	0.0	0.0	0555_24Dimethyl13dioxolane_4125ed081f		
554	25Dimethyl25dihydroxy14dithiane	62105	1	0.0	0.0	0.0	0554_25Dimethyl25dihydroxy14dithiane_999c00fe76		
585	Dehydrolinalool	62842	1	0.0	0.0	0.0	0585_Dehydrolinalool_3022004308		
562	25Dimethyl32Hfuranone	85730	1	11.0	0.0	0.0	0562_25Dimethyl32Hfuranone_36ef55450e	fasstrecords	skipped
772	Ethyl_3mercaptobutyrate	9833996	1	0.0	0.0	0.0	0772_Ethyl_3mercaptobutyrate_cd37e26da3		
771	Ethyl_maltol_isobutyrate	71587819	1	0.0	0.0	0.0	0771_Ethyl_maltol_isobutyrate_139b85b977		
769	Ethyl_linalyl_ether	175211	1	0.0	0.0	0.0	0769_Ethyl_linalyl_ether_fc1458687c		
768	Ethyl_levulinate_propyleneglycol_ketal	221634	1	0.0	0.0	0.0	0768_Ethyl_levulinate_propyleneglycol_ketal_3d71582715		
767	Ethyl_levulinate	10883	1	0.0	0.0	0.0	0767_Ethyl_levulinate_02395381a9		
766	Ethyl_Dodecanoate	7800	1	0.0	0.0	0.0	0766_Ethyl_Dodecanoate_8c6911f8b1		
765	Ethyl_Lactate	7344	1	0.0	0.0	0.0	0765_Ethyl_Lactate_9961ea2cbb		
764	Ethyl_isovalerate	7945	1	0.0	0.0	0.0	0764_Ethyl_isovalerate_32d382eaea		
669	2Ethoxymethylphenol	3486665	1	0.0	0.0	0.0	0669_2Ethoxymethylphenol_b25d7d20ea		
761	Ethyl_isobutyrate	7342	1	6.0	0.0	0.0	0761_Ethyl_isobutyrate_1b547afdf6	fasstrecords	skipped
793	Ethyl_3methylthiobutyrate	22213645	1	0.0	0.0	0.0	0793_Ethyl_3methylthiobutyrate_b2bc5e081d		
792	Ethyl_methylthioacetate	78199	1	0.0	0.0	0.0	0792_Ethyl_methylthioacetate_215c5ab4bd		
791	5Ethyl2methylthiazole	519732	1	0.0	0.0	0.0	0791_5Ethyl2methylthiazole_8acf7a011b		
790	2Ethyl4methyl_thiazole	27440	1	0.0	0.0	0.0	0790_2Ethyl4methyl_thiazole_1cc24dcc95		
789	5Ethyl2methylpyridine	7728	1	0.0	0.0	0.0	0789_5Ethyl2methylpyridine_5c688e32c7		
788	2Ethyl3Methylpyrazine	27457	1	0.0	0.0	0.0	0788_2Ethyl3Methylpyrazine_5f73353336		
787	2Ethyl6methylpyrazine	26332	1	0.0	0.0	0.0	0787_2Ethyl6methylpyrazine_f25e43a6da		
763	Ethyl_isothiocyanate	10966	1	0.0	0.0	0.0	0763_Ethyl_isothiocyanate_63784db400		
758	Ethyl_3hydroxyoctanoate	110975	1	0.0	0.0	0.0	0758_Ethyl_3hydroxyoctanoate_b213873d69		
757	5Ethyl3hydroxy4methyl25Hfuranone	61199	1	0.0	0.0	0.0	0757_5Ethyl3hydroxy4methyl25Hfuranone_76e16f6263		
756	Homofuraneol	33931	1	0.0	0.0	0.0	0756_Homofuraneol_b317989fad		
755	5Ethyl2hydroxy3methylcyclopent2en1one	65427	1	0.0	0.0	0.0	0755_5Ethyl2hydroxy3methylcyclopent2en1one_ff14d08efd		
754	2Cyclopenten1one_3ethyl2hydroxy4methyl	528698	1	0.0	0.0	0.0	0754_2Cyclopenten1one_3ethyl2hydroxy4methyl_4238fb403c		
753	Ethyl_3hydroxyhexanoate	61293	1	0.0	0.0	0.0	0753_Ethyl_3hydroxyhexanoate_02855bbd6e		
752	2Ethylthioethanol	8075	1	0.0	0.0	0.0	0752_2Ethylthioethanol_eeb8b546ba		
751	Ethyl_5hydroxydecanoate	13580494	1	0.0	0.0	0.0	0751_Ethyl_5hydroxydecanoate_91cfc51c28		
773	Ethyl_2mercapto2methylpropionate	14181802	1	0.0	0.0	0.0	0773_Ethyl_2mercapto2methylpropionate_7cad12c90b		
749	Ethyl_3Hydroxybutyrate	62572	1	0.0	0.0	0.0	0749_Ethyl_3Hydroxybutyrate_548724f19a		
748	1Ethylhexyl_tiglate	6008212	1	0.0	0.0	0.0	0748_1Ethylhexyl_tiglate_b991dd5581		
747	2Ethylhexyl_3mercaptopropionate	92640	1	0.0	0.0	0.0	0747_2Ethylhexyl_3mercaptopropionate_ef2eadd029		
746	2Ethylhexyl_benzoate	94310	1	0.0	0.0	0.0	0746_2Ethylhexyl_benzoate_333cd06a7f		
745	Ethyl_5hexenoate	6420258	1	0.0	0.0	0.0	0745_Ethyl_5hexenoate_e0d0163ee0		
777	Ethyl_2methylbutyrate	24020	1	0.0	0.0	0.0	0777_Ethyl_2methylbutyrate_9551a707c3		
776	Ethyl_Nmethylanthranilate	101365	1	0.0	0.0	0.0	0776_Ethyl_Nmethylanthranilate_8e82e5cadf		
775	Ethyl_3mercaptopropionate	21625	1	0.0	0.0	0.0	0775_Ethyl_3mercaptopropionate_0d609cd1ac		
774	Ethyl_2mercaptopropionate	519709	1	0.0	0.0	0.0	0774_Ethyl_2mercaptopropionate_713887e11c		
750	3Ethyl2hydroxy2cyclopenten1one	62752	1	0.0	0.0	0.0	0750_3Ethyl2hydroxy2cyclopenten1one_0ef20260a1		
797	2Ethyl3methylthiopyrazine	175366	1	0.0	0.0	0.0	0797_2Ethyl3methylthiopyrazine_37904c6004		
796	Ethyl_3methylthiopropionate	61592	1	0.0	0.0	0.0	0796_Ethyl_3methylthiopropionate_fc3358e607		
795	Ethyl_3methylsulfanylprop2enoate	518791	1	0.0	0.0	0.0	0795_Ethyl_3methylsulfanylprop2enoate_6448e9353d		
794	Ethyl_3methylthio2propenoate_2Z	5369326	1	0.0	0.0	0.0	0794_Ethyl_3methylthio2propenoate_2Z_8883a730e4		
826	3Ethylpyridine	10823	1	0.0	0.0	0.0	0826_3Ethylpyridine_10805c96b6		
825	2Ethylpyrazine	26331	1	0.0	0.0	0.0	0825_2Ethylpyrazine_43de973d97		
824	1Ethyltrisulfanylpropane	53425122	1	0.0	0.0	0.0	0824_1Ethyltrisulfanylpropane_f299cc8d52		
823	Ethyl_propyl_disulfide	35349	1	0.0	0.0	0.0	0823_Ethyl_propyl_disulfide_6a8e3de7f6		
786	2Ethyl5methylpyrazine	25915	1	0.0	0.0	0.0	0786_2Ethyl5methylpyrazine_3ae2e680e9		
821	Ethyl_3phenylpropionate	16237	1	0.0	0.0	0.0	0821_Ethyl_3phenylpropionate_af165d9143		
820	Ethyl_3phenylglycidate	8469	1	0.0	0.0	0.0	0820_Ethyl_3phenylglycidate_85bdee943b		
819	Ethyl_4phenylbutanoate	61452	1	0.0	0.0	0.0	0819_Ethyl_4phenylbutanoate_7acddf9c7e		
818	Ethyl_phenylacetate	7590	1	0.0	0.0	0.0	0818_Ethyl_phenylacetate_0ddecbd0bf		
817	4Ethylphenol	31242	1	0.0	0.0	0.0	0817_4Ethylphenol_d35cce149b		
816	Ethyl_4pentenoate	74786	1	0.0	0.0	0.0	0816_Ethyl_4pentenoate_08dc8eac06		
815	Ethyl_palmitate	12366	1	0.0	0.0	0.0	0815_Ethyl_palmitate_4cdf46f75a		
814	Ethyl_3oxohexanoate	238498	1	0.0	0.0	0.0	0814_Ethyl_3oxohexanoate_e39b1a9cc6		
813	Ethyl_5oxodecanoate	3022909	1	0.0	0.0	0.0	0813_Ethyl_5oxodecanoate_5a1008d7c8		
822	Ethyl_Propionate	7749	1	0.0	0.0	0.0	0822_Ethyl_Propionate_b1e84af386		
785	Ethyl_2methyl4pentenoate	62024	1	0.0	0.0	0.0	0785_Ethyl_2methyl4pentenoate_a75f079900		
784	Ethyl_2methyl3pentenoate_3E	5463855	1	0.0	0.0	0.0	0784_Ethyl_2methyl3pentenoate_3E_972e19517a		
783	Ethyl_4methylpentanoate	117477	1	0.0	0.0	0.0	0783_Ethyl_4methylpentanoate_4b519252ba		
782	Ethyl_3methylpentanoate	560255	1	0.0	0.0	0.0	0782_Ethyl_3methylpentanoate_a98892618b		
781	Ethyl_2methylpentanoate	62902	1	0.0	0.0	0.0	0781_Ethyl_2methylpentanoate_c67059c1d0		
780	Ethyl_2methyl34pentadienoate	62166	1	0.0	0.0	0.0	0780_Ethyl_2methyl34pentadienoate_2d1523d312		
779	Ethyl_2methyldithiopropionate	90972	1	0.0	0.0	0.0	0779_Ethyl_2methyldithiopropionate_6fd3639538		
778	Ethyl_methyl_disulfide	123388	1	0.0	0.0	0.0	0778_Ethyl_methyl_disulfide_aed29a9f6a		
798	Ethyl_5methylthiovalerate	57509241	1	0.0	0.0	0.0	0798_Ethyl_5methylthiovalerate_a26fd39eae		
808	4Ethyloctanoic_acid	61840	1	5.0	0.0	0.0	0808_4Ethyloctanoic_acid_ce0fc0e029	fasstrecords	skipped
807	Ethyl_octanoate	7799	1	8.0	0.0	0.0	0807_Ethyl_octanoate_39f375fb5d	fasstrecords	skipped
806	Ethyl_47octadienoate_4Z	21159448	1	0.0	0.0	0.0	0806_Ethyl_47octadienoate_4Z_67fe7197b4		
805	Ethyl_stearate	8122	1	0.0	0.0	0.0	0805_Ethyl_stearate_fc876e5bd7		
804	Ethyl2nonynoate	61451	1	0.0	0.0	0.0	0804_Ethyl2nonynoate_e19ff17d8a		
803	Ethyl_Nonanoate	31251	1	0.0	0.0	0.0	0803_Ethyl_Nonanoate_2a264c290b		
802	2E6ZNethylnona26dienamide	11309884	1	0.0	0.0	0.0	0802_2E6ZNethylnona26dienamide_a46e5b9535		
801	Ethyl_Nitrite	8026	1	0.0	0.0	0.0	0801_Ethyl_Nitrite_15374b45a6		
799	Ethyl_3methyl3ptolylglycidate	5362581	1	0.0	0.0	0.0	0799_Ethyl_3methyl3ptolylglycidate_ea77dcb0c7		
809	Ethyl_2octenoate_2E	5364399	1	0.0	0.0	0.0	0809_Ethyl_2octenoate_2E_6a1671caa5		
681	Ethyl_alphabenzylacetoacetate	246929	1	0.0	0.0	0.0	0681_Ethyl_alphabenzylacetoacetate_fada37637f		
680	Ethyl_2acetyloctanoate	121790	1	0.0	0.0	0.0	0680_Ethyl_2acetyloctanoate_2af46c0480		
679	Ethyl_2acetylhexanoate	95466	1	0.0	0.0	0.0	0679_Ethyl_2acetylhexanoate_9448ace597		
678	Ethyl_2benzylidene3oxobutanoate	5376216	1	0.0	0.0	0.0	0678_Ethyl_2benzylidene3oxobutanoate_5608bdbd84		
677	NAcetylthioglycine_Sethyl_ester	15553243	1	0.0	0.0	0.0	0677_NAcetylthioglycine_Sethyl_ester_ca1b42dde8		
676	Ethyl_5acetoxyoctanoate	118225	1	0.0	0.0	0.0	0676_Ethyl_5acetoxyoctanoate_ae360f75f2		
707	4Ethylsyringol	61712	1	0.0	0.0	0.0	0707_4Ethylsyringol_ede616be65		
706	2Ethyl4methyl3thiazoline	58165301	1	0.0	0.0	0.0	0706_2Ethyl4methyl3thiazoline_354078ff87		
759	Ethyl_5hydroxyoctanoate	6432923	1	0.0	0.0	0.0	0759_Ethyl_5hydroxyoctanoate_919c273f64		
704	Ethyl_4decenoate_4E	5362583	1	0.0	0.0	0.0	0704_Ethyl_4decenoate_4E_7b7ded3162		
703	Ethyl_2decenoate_2E	5463904	1	0.0	0.0	0.0	0703_Ethyl_2decenoate_2E_72738089de		
702	Ethyl_247decatrienoate	3018771	1	0.0	0.0	0.0	0702_Ethyl_247decatrienoate_c9514e060a		
701	Ethyl_caprate	8048	1	0.0	0.0	0.0	0701_Ethyl_caprate_f0974e4552		
700	Ethyl_24decadienoate_2E4Z	5281162	1	0.0	0.0	0.0	0700_Ethyl_24decadienoate_2E4Z_714639ded7		
699	Ethyl_cyclohexane_propionate	61466	1	0.0	0.0	0.0	0699_Ethyl_cyclohexane_propionate_5e31fb66d2		
698	Ethyl_cyclohexanoate	18686	1	0.0	0.0	0.0	0698_Ethyl_cyclohexanoate_3ed37f3cbc		
697	Ethyl_transcrotonate	429065	1	0.0	0.0	0.0	0697_Ethyl_transcrotonate_27519c3f0d		
705	Ethyl_45dihydro25dimethyl4oxo3furancarboxylate	12412763	1	0.0	0.0	0.0	0705_Ethyl_45dihydro25dimethyl4oxo3furancarboxylate_ec64feedb1		
668	1Ethoxy3methyl2butene	5463936	1	0.0	0.0	0.0	0668_1Ethoxy3methyl2butene_d2aa320222		
667	2Ethoxy3isopropylpyrazine	175170	1	0.0	0.0	0.0	0667_2Ethoxy3isopropylpyrazine_4c874537cc		
666	2Ethoxy3ethylpyrazine	520722	1	0.0	0.0	0.0	0666_2Ethoxy3ethylpyrazine_f0a2950e27		
665	NEthoxycarbonylmethylpmenthane3carboxamide	11615984	1	0.0	0.0	0.0	0665_NEthoxycarbonylmethylpmenthane3carboxamide_5bd124d59f		
664	4Ethoxybenzaldehyde	24834	1	0.0	0.0	0.0	0664_4Ethoxybenzaldehyde_55f6bacd52		
663	Ethanethiol	6343	1	0.0	0.0	0.0	0663_Ethanethiol_5156cc64ad		
662	12Ethanedithiol	10902	1	0.0	0.0	0.0	0662_12Ethanedithiol_cbbca08cbb		
661	11Ethanedithiol	33645	1	0.0	0.0	0.0	0661_11Ethanedithiol_5750df0b9c		
682	1Ethyl2acetyl_pyrrole	61988	1	0.0	0.0	0.0	0682_1Ethyl2acetyl_pyrrole_4caff4f5cf		
691	Ethylene_brassylate	61014	1	0.0	0.0	0.0	0691_Ethylene_brassylate_19e73e4152		
690	Ethyl_benzoylacetate	7170	1	0.0	0.0	0.0	0690_Ethyl_benzoylacetate_5caccf1382		
689	Ethyl_benzoate	7165	1	7.0	0.0	0.0	0689_Ethyl_benzoate_e1010efe41	fasstrecords	skipped
688	4Ethylbenzaldehyde	20861	1	0.0	0.0	0.0	0688_4Ethylbenzaldehyde_6a8b7f7b3e		
687	Ethyl_2aminobenzoate	6877	1	1.0	0.0	0.0	0687_Ethyl_2aminobenzoate_0834a9c305	fasstrecords	skipped
686	Ethyl_anisate	60979	1	0.0	0.0	0.0	0686_Ethyl_anisate_d198792035		
685	Ethylamine	6341	1	0.0	0.0	0.0	0685_Ethylamine_c4a9b10655		
684	Ethanol	702	1	0.0	0.0	0.0	0684_Ethanol_ab1de819ed		
683	Ethyl_4acetylthiobutyrate	54048924	1	0.0	0.0	0.0	0683_Ethyl_4acetylthiobutyrate_b28635e41d		
658	Epoxyoxophorone	3853254	1	0.0	0.0	0.0	0658_Epoxyoxophorone_56771040bc		
708	2Ethyl45dimethyloxazole	62069	1	0.0	0.0	0.0	0708_2Ethyl45dimethyloxazole_64537d9a80		
744	Ethyl_3hexenoate_3Z	5362623	1	0.0	0.0	0.0	0744_Ethyl_3hexenoate_3Z_e60e183939		
743	Ethyl_3hexenoate	5362622	1	0.0	0.0	0.0	0743_Ethyl_3hexenoate_5940db4a60		
742	Ethyl_trans2hexenoate	5364778	1	0.0	0.0	0.0	0742_Ethyl_trans2hexenoate_0a5790b90d		
741	2Ethyl3propylacrolein	5354264	1	0.0	0.0	0.0	0741_2Ethyl3propylacrolein_e64d15402e		
740	2Ethylhexanol	7720	1	0.0	0.0	0.0	0740_2Ethylhexanol_69116bef46		
739	Ethyl_hexanoate	31265	1	0.0	0.0	0.0	0739_Ethyl_hexanoate_d567876e2e		
738	2Ethylhexanethiol	110968	1	0.0	0.0	0.0	0738_2Ethylhexanethiol_c980e21574		
696	Ethyl_Cinnamate	637758	1	0.0	0.0	0.0	0696_Ethyl_Cinnamate_2ffa6fb163		
736	2Ethyl2heptenal	6435838	1	0.0	0.0	0.0	0736_2Ethyl2heptenal_0699d6b3b4		
735	Ethyl_Heptanoate	7797	1	0.0	0.0	0.0	0735_Ethyl_Heptanoate_aa97e95231		
734	4Ethylguaiacol	62465	1	0.0	0.0	0.0	0734_4Ethylguaiacol_26e60eaf2e		
733	EEthyl_32furylacrylate	699489	1	0.0	0.0	0.0	0733_EEthyl_32furylacrylate_60e9a72d8c		
732	Ethyl_3furfurylthiopropionate	556940	1	0.0	0.0	0.0	0732_Ethyl_3furfurylthiopropionate_356b536144		
731	Furfuryl_ethyl_ether	80455	1	0.0	0.0	0.0	0731_Furfuryl_ethyl_ether_80504e0ace		
730	Ethyl_2furanpropionate	61450	1	0.0	0.0	0.0	0730_Ethyl_2furanpropionate_6fed909bc3		
729	2Ethylfuran	18554	1	0.0	0.0	0.0	0729_2Ethylfuran_912effbb06		
760	Ethyl_phenyllactate_	6429708	1	0.0	0.0	0.0	0760_Ethyl_phenyllactate_d33b3ec8cf		
737	Ethyl_cis4heptenoate	15824502	1	0.0	0.0	0.0	0737_Ethyl_cis4heptenoate_28b4017420		
695	2Ethylbutyric_acid	6915	1	5.0	0.0	0.0	0695_2Ethylbutyric_acid_2ba0a4db4c	fasstrecords	skipped
694	Ethyl_butyrate	7762	1	0.0	0.0	0.0	0694_Ethyl_butyrate_07d961449d		
693	2Ethylbutyraldehyde	7359	1	0.0	0.0	0.0	0693_2Ethylbutyraldehyde_821ab85891		
692	2Ethylbutyl_acetate	61448	1	0.0	0.0	0.0	0692_2Ethylbutyl_acetate_0d711493f8		
728	Ethyl_3ethylthiobutyrate	3021670	1	0.0	0.0	0.0	0728_Ethyl_3ethylthiobutyrate_65157e0eb3		
727	Ethyl_2ethyl3phenylpropanoate	62469	1	0.0	0.0	0.0	0727_Ethyl_2ethyl3phenylpropanoate_6857a98190		
726	Ethyl_alphaethylbetamethylbetaphenylglycidate	71587032	1	0.0	0.0	0.0	0726_Ethyl_alphaethylbetamethylbetaphenylglycidate_346dab2c7e		
725	Ethyl_2ethylhexanoate	102916	1	0.0	0.0	0.0	0725_Ethyl_2ethylhexanoate_8a0a905142		
709	2Ethyl35dimethylpyrazine	26334	1	0.0	0.0	0.0	0709_2Ethyl35dimethylpyrazine_0145d3ba64		
723	Ethyl_Nethylanthranilate	61980	1	0.0	0.0	0.0	0723_Ethyl_Nethylanthranilate_d7ebddae75		
722	Phenoxyethanol	31236	1	0.0	0.0	0.0	0722_Phenoxyethanol_810ee20df7		
721	Glycol_monoethyl_ether	8076	1	0.0	0.0	0.0	0721_Glycol_monoethyl_ether_6f2723925e		
720	2Butoxyethanol	8133	1	0.0	0.0	0.0	0720_2Butoxyethanol_00d461195d		
719	Glycol_Distearate	61174	1	0.0	0.0	0.0	0719_Glycol_Distearate_64c00c2ea3		
718	12Dichloroethane	11	1	0.0	0.0	0.0	0718_12Dichloroethane_3cbabee25f		
712	Ethylenediamine	3301	1	0.0	0.0	0.0	0712_Ethylenediamine_dcc73bf631		
711	Ethyl24dioxohexanoate	61590	1	0.0	0.0	0.0	0711_Ethyl24dioxohexanoate_291ccc67dd		
710	5Ethyl23dimethylpyrazine	27460	1	0.0	0.0	0.0	0710_5Ethyl23dimethylpyrazine_a23a3f2df0		
724	Ethyl_2ethylbutyrate	76326	1	0.0	0.0	0.0	0724_Ethyl_2ethylbutyrate_4bba7877be		
319	betaCaryophyllene_alcohol_acetate	90473619	1	0.0	0.0	0.0	0319_betaCaryophyllene_alcohol_acetate_de24d6860e		
318	Caryophyllene_alcohol_acetate	155926088	1	0.0	0.0	0.0	0318_Caryophyllene_alcohol_acetate_ff875ad59e		
317	Caryophyllene_alcohol	11746218	1	4.0	0.0	0.0	0317_Caryophyllene_alcohol_41146dca3a	fasstrecords	skipped
316	Caryophyllene	5281515	1	64.0	0.0	0.0	0316_Caryophyllene_9c68fb9d98	fasstrecords	skipped
315	Carvyl_propionate_	7336	1	0.0	0.0	0.0	0315_Carvyl_propionate_aefed2605e		
314	Carvyl_palmitate	73425517	1	0.0	0.0	0.0	0314_Carvyl_palmitate_75a26fa036		
312	Carvone56oxide_cis	11030188	1	0.0	0.0	0.0	0312_Carvone56oxide_cis_43b90d4210		
310	Carvomenthol	62350	1	0.0	0.0	0.0	0310_Carvomenthol_9a6bf3ffa5		
512	246Triisobutyl56dihydro4H135dithiazine	46941523	1	0.0	0.0	0.0	0512_246Triisobutyl56dihydro4H135dithiazine_d3c79652eb		
307	Carvacryl_ethyl_ether	527268	1	0.0	0.0	0.0	0307_Carvacryl_ethyl_ether_b3db7650ee		
306	Carvacrol	10364	1	0.0	0.0	0.0	0306_Carvacrol_26c9e2dcf3		
304	Carmine	14749	1	22.0	0.0	0.0	0304_Carmine_b6e7aa4c9a	fasstrecords	skipped
303	3Carene	26049	1	0.0	0.0	0.0	0303_3Carene_27ca99ab30		
299	alphaCAMPHOLENOL	61284	1	0.0	0.0	0.0	0299_alphaCAMPHOLENOL_3f2132ee04		
335	Chlorophyll	156620228	1	0.0	0.0	0.0	0335_Chlorophyll_1bc6e34247		
334	Chloropentafluoroethane	6430	1	0.0	0.0	0.0	0334_Chloropentafluoroethane_fb0572b748		
333	Chloromethyl_Methyl_Ether	7864	1	0.0	0.0	0.0	0333_Chloromethyl_Methyl_Ether_6f9669b5fe		
309	Terpinen4ol	11230	1	4.0	0.0	0.0	0309_Terpinen4ol_e3d027c2c1	fasstrecords	skipped
213	Isobornyl_formate	23623868	1	0.0	0.0	0.0	0213_Isobornyl_formate_a88180ae4a		
212	Bicyclo221heptan2ol_177trimethyl_formate_endo	22211593	1	0.0	0.0	0.0	0212_Bicyclo221heptan2ol_177trimethyl_formate_endo_ad651a121b		
211	1R2S4RBorn2yl_formate	13428328	1	0.0	0.0	0.0	0211_1R2S4RBorn2yl_formate_0223549224		
210	Bornyl_formate	518472	1	0.0	0.0	0.0	0210_Bornyl_formate_6105c29dfe		
273	Butyl_valerate	61137	1	0.0	0.0	0.0	0273_Butyl_valerate_f764b5b07e		
298	Campholene_acetate	21149427	1	0.0	0.0	0.0	0298_Campholene_acetate_2d00fbb37c		
297	Camphene	6616	1	0.0	0.0	0.0	0297_Camphene_1148a0939d		
296	Calcium_stearoyl2lactylate	22037	1	0.0	0.0	0.0	0296_Calcium_stearoyl2lactylate_e8411bfb3c		
225	Butanethiol	8012	1	0.0	0.0	0.0	0225_Butanethiol_d807279599		
290	Calcium_lignosulfonate	24711	1	0.0	0.0	0.0	0290_Calcium_lignosulfonate_3877c1f7ae		
287	Calcium_fumarate	6433512	1	483.0	0.0	0.0	0287_Calcium_fumarate_a7dbaf4da6	fasstrecords	skipped
282	Calcium_octanoate	16610	1	12.0	0.0	0.0	0282_Calcium_octanoate_650a76d642	fasstrecords	skipped
281	Calcium_decanoate	61674	1	24.0	0.0	0.0	0281_Calcium_decanoate_de76b806fe	fasstrecords	skipped
280	Calcium_bromate	61478	1	0.0	0.0	0.0	0280_Calcium_bromate_76ccc02860		
277	2Butyrylfuran	228588	1	0.0	0.0	0.0	0277_2Butyrylfuran_2651b3df01		
276	Butyric_Acid	264	1	112.0	0.0	0.0	0276_Butyric_Acid_c29085349d	fasstrecords	skipped
